event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-04-10 05:25:07.000000 UTC,cart,60900000,2053013551882174655,construction.tools.welding,apple,179.9,512886707,c2fae39e-a597-4537-ae9c-33e273f08e0a
2020-04-08 17:34:33.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,159.31,553187713,579e1a51-e01c-4556-ab31-a15555eff025
2020-04-08 16:04:50.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,159.31,518334408,5b1dbd99-4ac3-4fa2-a338-03e96e740459
2020-04-19 03:53:04.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,562550652,0530a312-d3e5-43e3-9e4d-f2067fa20071
2020-04-16 17:01:24.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,624040447,fe25f876-9f26-43ae-964e-8e269e901443
2020-04-18 14:15:02.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,595630801,c354c2d9-8a97-40d2-a77b-3a9c56131b91
2020-04-20 19:04:53.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,644603175,3c1fc9c6-d1be-4104-91eb-a1e593f73150
2020-04-15 16:46:55.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,641415302,7bfbcc5e-be69-4af4-a540-50eebd5cc382
2020-04-24 03:07:44.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,646294825,8558292f-91a5-4c9c-97f6-23063fb02cfd
2020-04-16 09:07:50.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,642329555,66386b15-7504-4b8d-bbbd-a6743764e861
2020-04-19 14:08:59.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,643975808,cc6a62cd-66cc-41fa-a5ad-c549d7eb105a
2020-04-23 03:07:51.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,520295062,6b1e434f-8b51-47bd-a8cf-94dd3f5be300
2020-04-19 04:14:53.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,643554806,9fae3b84-4e23-4aa7-a58b-6313cccad0b6
2020-04-25 11:49:04.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,540251894,adc54555-9311-4c0e-97b9-6592813658c0
2020-04-25 14:09:07.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,635372950,d42deda7-3cb6-4847-b8bb-70d25e7b34d6
2020-04-27 17:49:04.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,579094353,5970408a-0eaa-4a40-bbe8-717ecaf2457d
2020-04-19 14:08:44.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,563195099,069c09e2-4f58-4ca4-aea2-985ecc923744
2020-04-30 04:18:14.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,180.16,608194396,606f53a3-a890-4f37-a656-47a525c2fc19
2020-04-27 18:17:55.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,524139731,18d1cd19-b5b6-4107-b382-c52a2c7b5084
2020-04-22 13:56:25.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,644365187,d3236abb-2de2-4e8b-9ee1-8ab0a3bfca38
2020-04-29 13:09:21.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,180.16,535765847,bd7cac88-21d4-4994-b864-53cb04174f6c
2020-04-06 17:37:46.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,159.31,529677088,2b8969eb-b8b0-4b51-8db9-8632ade96799
2020-04-28 15:53:46.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,518890977,a52a3c69-85d3-4850-9908-bd0170ab0100
2020-04-30 06:46:02.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,180.16,559394278,6869b578-61b6-4b8c-9de2-c0dc1f67f856
2020-04-26 05:15:50.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,179.9,569196433,682317fd-0cf2-4b0d-9749-140d9ca83e69
2020-04-30 21:54:52.000000 UTC,view,60900000,2053013551882174655,construction.tools.welding,apple,159.31,620209767,101e6666-d08c-4817-a113-b904fbd6580a
2020-04-01 16:55:43.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.48,526577842,ecbb3b09-810d-4a26-b86f-7ec2d12e42fe
2020-04-04 05:58:21.000000 UTC,cart,60900001,2053013551882174655,construction.tools.welding,apple,228.48,535250446,699b3e7b-c219-48cf-9b18-9a4607f011d7
2020-04-07 14:08:08.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,624253333,b0ba7e3f-4cb6-4ff4-90b6-a4047086dfef
2020-04-01 12:01:54.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.48,566012216,693a4f0c-ac66-4081-8c32-0b60a5bcc449
2020-04-03 16:16:26.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.48,624017202,6aa323e6-7740-494a-b24a-09313b60e92b
2020-04-07 07:23:16.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,552171573,cd39cda1-718c-4da1-8262-9fb763bf6c29
2020-04-03 16:25:36.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.48,575047036,6952f529-4c8f-4837-930f-f8a5d38a0765
2020-04-07 10:16:06.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,567189593,0b27b3dd-a3d1-4fea-931d-3eac297c7d08
2020-04-11 16:58:22.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,516189665,0c9a5a78-bf96-4ded-a040-0b3d16986ade
2020-04-08 15:33:10.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,551639640,3d3504b2-336f-4d7d-a02d-38fea6c6da6c
2020-04-13 19:02:24.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,526780539,cc05e07d-013a-40d5-8dc7-e995b93c02fc
2020-04-09 12:17:38.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,522493906,58b4d4da-222f-4e65-a29e-e1a843cd186f
2020-04-15 08:09:21.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,589998058,4a532772-e7bb-4368-a9fd-e8153e25d7f8
2020-04-17 07:08:20.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,639380791,e5edd6c4-549e-4d7c-a70f-f9345c672054
2020-04-08 18:40:43.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.47,535321545,66db0aca-e22e-4015-accc-4143cf801daf
2020-04-18 14:26:48.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,566665203,bee039c3-fc15-46a8-8f89-eb4cdadc72e5
2020-04-18 17:04:51.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,643178967,f166de0e-d2f3-423d-95c3-9d997dbddfff
2020-04-24 06:59:29.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,645202219,755be514-219e-4aa0-aa67-f599f6d4d91d
2020-04-23 15:11:12.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,523757685,6d1fefc5-37f4-4cf7-b3ce-9cb0e9cabac9
2020-04-28 12:26:42.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,574839819,c1e69df6-332e-42c1-a4db-528147583b3a
2020-04-23 03:29:11.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,541365757,70ba3604-8740-4ab7-aedd-0b89f075be96
2020-04-20 14:43:42.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,512701367,06adca49-edac-4542-b079-c8f1b564b95a
2020-04-18 14:45:27.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,632702814,60f3a822-001b-44b9-b8ef-9652ab8525e8
2020-04-24 22:28:54.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,562727813,d1d8f04d-2ada-4641-babb-a20fd9588b3b
2020-04-26 11:34:27.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,645860851,095761cb-921a-4f3f-90f0-b3fb992dc8a4
2020-04-24 04:26:55.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,574328908,dac3a0d9-1d31-4cbc-b7fb-15c81b2321ed
2020-04-23 07:05:14.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,629005205,d83bed87-08b5-4cf0-85b8-777b44c9d358
2020-04-28 14:24:25.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,634986339,e44d5fe5-3344-4397-a691-8e3740d15576
2020-04-27 17:41:56.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,547417639,81ac17fb-4cc4-45f4-b6d9-4b88fa419fec
2020-04-24 14:02:08.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,642848206,7e464a5d-d0c4-4be8-b8ca-8eb9fd62d29f
2020-04-25 07:56:05.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,545855094,f52fd75d-ed2c-46c5-bd26-94a149f75318
2020-04-25 08:12:38.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,527981496,ce5484f2-6892-4001-bb75-2c966f87a812
2020-04-23 19:33:27.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,573759180,df8893ab-54b5-4b9b-83ae-a48a10301462
2020-04-24 19:00:15.000000 UTC,view,60900001,2053013551882174655,construction.tools.welding,apple,228.46,594600365,8246ea8b-bc24-4645-8e22-747c6c108195
2020-04-03 14:41:44.000000 UTC,view,59800004,2053013551890563264,sport.ski,,19.81,514235968,6373eee9-8f3f-4358-9b89-80f187edf9d9
2020-04-18 15:49:37.000000 UTC,view,59800004,2053013551890563264,sport.ski,,19.81,606523455,1a1808a2-8bc2-445d-ba18-0f322f66cba5
2020-04-13 09:45:44.000000 UTC,view,59800004,2053013551890563264,sport.ski,,19.81,542640525,101bfc83-a521-43d4-be01-ad9086845c0b
2020-04-19 09:28:28.000000 UTC,view,59800004,2053013551890563264,sport.ski,,19.81,617630610,b2c7e2f2-58d5-40fb-bb81-d49a17a2971d
2020-04-25 10:06:02.000000 UTC,view,59800004,2053013551890563264,sport.ski,,19.81,515190413,ef7e2310-c677-4c77-9c81-626e443a8a48
2020-04-21 05:55:24.000000 UTC,view,13800000,2053013551898951873,construction.tools.light,iddis,79.51,514465949,3e20d43d-925e-4eac-a757-a87f642bce59
2020-04-27 12:34:15.000000 UTC,view,13800000,2053013551898951873,construction.tools.light,iddis,79.51,639787387,938b6a0b-d93b-4b35-b850-61af47a8045c
2020-04-29 11:05:40.000000 UTC,view,13800004,2053013551898951873,construction.tools.light,sanita,63.9,645468274,f4f603b2-30c5-4e6b-ad69-82d4ad5fec54
2020-04-22 09:32:54.000000 UTC,view,13800006,2053013551898951873,construction.tools.light,rosa,84.66,626968158,eb5f36b0-7d65-4d77-bbb3-9470bf806328
2020-04-22 07:26:50.000000 UTC,view,13800007,2053013551898951873,construction.tools.light,rosa,92.76,645333281,49c3ec23-c75b-4347-b21f-7d68834fc7b6
2020-04-25 16:49:02.000000 UTC,cart,13800007,2053013551898951873,construction.tools.light,rosa,92.76,547322574,c054ecbf-1a52-4454-85bc-7b82e2973a69
2020-04-30 07:04:19.000000 UTC,view,13800007,2053013551898951873,construction.tools.light,rosa,92.76,516336151,36f8edce-0520-4ded-99d6-3829506a629f
2020-04-23 18:15:35.000000 UTC,view,13800007,2053013551898951873,construction.tools.light,rosa,92.76,519892012,92a233f8-503b-449e-8885-7f113bc9243f
2020-04-28 17:12:23.000000 UTC,view,13800007,2053013551898951873,construction.tools.light,rosa,92.76,537000166,5db1c7eb-c044-4fc7-9a7e-ac9585b5f761
2020-04-28 05:38:57.000000 UTC,view,13800007,2053013551898951873,construction.tools.light,rosa,92.76,642509543,247fe52a-ac4f-4b8f-8b02-ee79ec95636d
2020-04-25 14:11:34.000000 UTC,view,13800009,2053013551898951873,construction.tools.light,sanita,73.69,641776228,428dddaf-ca9e-40e5-b9eb-7bee762d39a5
2020-04-13 13:06:22.000000 UTC,view,13800011,2053013551898951873,construction.tools.light,rosa,61.34,630972543,008e412a-949d-408d-9d40-84d230e90563
2020-04-12 06:46:37.000000 UTC,view,13800011,2053013551898951873,construction.tools.light,rosa,61.34,640129614,c6f6b999-8958-458d-bf24-52e92212d078
2020-04-21 18:18:06.000000 UTC,view,13800011,2053013551898951873,construction.tools.light,rosa,63.79,640377926,a7032087-5835-4480-856d-6478e2b2eb56
2020-04-27 02:04:29.000000 UTC,view,13800011,2053013551898951873,construction.tools.light,rosa,63.79,572546324,0e2f6fd9-34d7-48fd-b893-75ca0d2df943
2020-04-24 22:01:47.000000 UTC,view,13800011,2053013551898951873,construction.tools.light,rosa,63.79,646742153,a5275740-c64d-4002-aa28-9bc86fb22128
2020-04-27 11:31:21.000000 UTC,view,13800011,2053013551898951873,construction.tools.light,rosa,63.79,644233246,52f27f3d-1904-4ccc-b4a4-7baf167637f3
2020-04-15 15:02:10.000000 UTC,view,13800016,2053013551898951873,construction.tools.light,sanita,199.45,550715007,6a31eeb5-e953-4b72-a61b-9ee95c28bea6
2020-04-15 10:18:13.000000 UTC,view,13800030,2053013551898951873,construction.tools.light,santeri,71.15,626579407,8f3ff468-e5aa-4508-acf0-ff27469bd64d
2020-04-07 15:04:12.000000 UTC,view,13800038,2053013551898951873,construction.tools.light,santeri,63.71,514621298,d2c10508-9435-4eb3-8a7a-a14ca28dd8a0
2020-04-12 15:20:16.000000 UTC,view,13800038,2053013551898951873,construction.tools.light,santeri,63.71,620627076,67105398-d100-4987-9039-3585e7233171
2020-04-14 15:07:39.000000 UTC,view,13800054,2053013551898951873,construction.tools.light,santeri,58.95,516616553,8f5f1dd7-833e-4096-9e45-db2b806a2c75
2020-04-23 11:42:40.000000 UTC,view,13800054,2053013551898951873,construction.tools.light,santeri,61.68,633746190,127a0a71-f47c-4ef9-ba77-34b6c2745781
2020-04-02 01:55:16.000000 UTC,view,13800071,2053013551898951873,construction.tools.light,santeri,79.64,558716630,22029122-fe6c-4d65-a534-a90fba474968
2020-04-01 06:38:44.000000 UTC,view,13800071,2053013551898951873,construction.tools.light,santeri,79.64,618735052,bdba9f58-6847-45ce-b001-af118170a4cb
2020-04-28 17:14:56.000000 UTC,view,13800075,2053013551898951873,construction.tools.light,sanita,196.2,611798491,7630ee64-6bb8-412a-9cb6-6b2e45d7e332
2020-04-03 15:23:45.000000 UTC,view,13800079,2053013551898951873,construction.tools.light,iddis,111.23,548257618,a437aa74-65c9-4cf8-8f78-27d3d4f1b0e9
2020-04-05 13:39:06.000000 UTC,view,13800079,2053013551898951873,construction.tools.light,iddis,111.23,632673380,09fc98a2-298d-4698-8eed-d4fb90542547
2020-04-08 06:23:26.000000 UTC,view,13800084,2053013551898951873,construction.tools.light,iddis,74.13,517036239,b4ef924f-e8e3-4a3e-8a3d-0019705a5ad0
2020-04-13 08:53:58.000000 UTC,view,13800084,2053013551898951873,construction.tools.light,iddis,74.13,583425076,da5e8087-a210-4bf4-95e9-e4021e9f1c72
2020-04-18 08:45:45.000000 UTC,view,13800084,2053013551898951873,construction.tools.light,iddis,74.13,642201719,045d5352-de0a-40be-b32c-39311d2864f0
2020-04-17 08:31:34.000000 UTC,view,13800094,2053013551898951873,construction.tools.light,sanita,94.55,514621298,48babb8a-3f20-45df-ad8f-33841bbd57bd
2020-04-01 17:40:33.000000 UTC,view,13800095,2053013551898951873,construction.tools.light,,71.2,521784168,e103be09-aeef-4165-9820-a2cd7d744633
2020-04-12 08:03:18.000000 UTC,view,13800104,2053013551898951873,construction.tools.light,,170.23,640162741,f2c2f9d0-f252-4aa4-8b2b-d5ff2b3bde75
2020-04-19 15:22:46.000000 UTC,view,13800104,2053013551898951873,construction.tools.light,,170.23,640341557,a6e1b6ff-c269-4d40-b288-76cdc5d18f8d
2020-04-26 13:27:17.000000 UTC,view,13800120,2053013551898951873,construction.tools.light,sanita,64.02,604933253,92017307-6124-4e42-b544-28c608a1f67f
2020-04-24 15:00:35.000000 UTC,view,13800137,2053013551898951873,construction.tools.light,santek,104.36,646590925,9a1882cd-9762-4e5a-ae54-8b6c139db687
2020-04-12 16:05:42.000000 UTC,view,13800154,2053013551898951873,construction.tools.light,santeri,79.64,626862017,8c8a7919-c0ff-49dd-b035-5ce7707541c7
2020-04-09 05:33:26.000000 UTC,view,13800154,2053013551898951873,construction.tools.light,santeri,79.64,521344583,c71bd779-d612-4307-9609-099ea81168f8
2020-04-27 13:59:42.000000 UTC,view,13800154,2053013551898951873,construction.tools.light,santeri,73.36,644332869,a150422a-2e15-4772-ae76-e4efc8cde67e
2020-04-30 02:26:50.000000 UTC,view,13800154,2053013551898951873,construction.tools.light,santeri,83.21,521558217,81c89324-bf43-4c36-bca5-cca2e7e839af
2020-04-11 04:10:49.000000 UTC,view,13800157,2053013551898951873,construction.tools.light,sanita,70.43,549333427,758df7e1-0ab1-4325-9fa4-58ef7e01318f
2020-04-27 09:42:23.000000 UTC,view,13800164,2053013551898951873,construction.tools.light,santek,89.01,637979211,73813c88-3c50-4866-bd5c-e97fd4473ee8
2020-04-06 09:05:12.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,69.3,517128562,5314800f-9161-449a-be5d-3a3a0582b602
2020-04-09 05:32:59.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,69.3,521344583,c71bd779-d612-4307-9609-099ea81168f8
2020-04-16 07:13:20.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,65.54,641003941,2ce55a67-bee4-4941-a29b-4e61d310f5b3
2020-04-18 11:33:48.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,65.54,531389771,0dde0a20-4b48-4d82-95e3-fc571fad2017
2020-04-13 16:31:53.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,69.3,602643023,fdfb91ab-d7ea-4a03-aaf0-0281fe768046
2020-04-28 09:47:46.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,76.74,634459868,8d9f906a-4159-4680-8949-9f28f11a2c9f
2020-04-29 16:29:20.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,76.74,552015778,72fac3ee-df37-4e1a-a3ca-27ccb19ca16e
2020-04-30 07:55:50.000000 UTC,view,13800165,2053013551898951873,construction.tools.light,santeri,76.74,624516870,08ccd923-6896-4461-ae19-1b19caa11af6
2020-04-07 18:08:10.000000 UTC,view,13800172,2053013551898951873,construction.tools.light,,134.21,569841905,d952ca50-2b93-48ff-a365-98a86d8b6840
2020-04-17 05:50:56.000000 UTC,view,13800175,2053013551898951873,construction.tools.light,,163.43,585120515,848176d2-674a-42c0-886d-af715e32ff31
2020-04-15 20:58:32.000000 UTC,view,13800179,2053013551898951873,construction.tools.light,,288.47,516690264,08d3044b-a4ca-414f-9632-ab72e76eb65a
2020-04-19 17:25:55.000000 UTC,view,13800181,2053013551898951873,construction.tools.light,,69.65,545975676,d91b90c7-f5d2-4909-ac1f-606a0f20bee7
2020-04-20 17:30:33.000000 UTC,view,13800187,2053013551898951873,construction.tools.light,,142.37,512877892,dfde5bbb-1444-4c0d-acbf-4d27060aa59d
2020-04-07 06:03:33.000000 UTC,purchase,13800188,2053013551898951873,construction.tools.light,,131.49,637557319,ad093a71-3dd9-4643-b058-5910960cc644
2020-04-12 18:09:04.000000 UTC,view,13800188,2053013551898951873,construction.tools.light,,131.49,640428670,dd5629a6-e4a6-49e8-9862-0ff0e4ed28a7
2020-04-25 08:52:33.000000 UTC,view,13800197,2053013551898951873,construction.tools.light,cersanit,174.21,544970732,2a9f5fb3-f35b-4e65-9aa6-6bd85631a6c7
2020-04-09 03:50:00.000000 UTC,view,13800205,2053013551898951873,construction.tools.light,,98.59,578110771,d06319e6-1df4-4231-8364-d1eaa6b63320
2020-04-24 13:46:23.000000 UTC,view,13800205,2053013551898951873,construction.tools.light,,98.59,515778240,c5394f26-28ff-4675-8378-85c318f6a020
2020-04-28 09:35:10.000000 UTC,view,13800205,2053013551898951873,construction.tools.light,,98.59,515778240,ce3616f6-9535-402c-818d-938d353bfc7c
2020-04-18 16:38:42.000000 UTC,view,13800225,2053013551898951873,construction.tools.light,rosa,56.61,547863959,f5d1712b-aea1-4f44-968d-b00ce5c22049
2020-04-28 15:59:42.000000 UTC,view,13800225,2053013551898951873,construction.tools.light,rosa,56.61,633656776,c0ce8064-ccdc-47ed-b92b-3556d61756a9
2020-04-30 18:32:29.000000 UTC,view,13800225,2053013551898951873,construction.tools.light,rosa,56.61,569713682,169e13a4-940a-4802-b5ed-711d93203597
2020-04-18 15:42:46.000000 UTC,view,13800230,2053013551898951873,construction.tools.light,,209.14,589763287,5788da72-714d-454d-be01-8a9854050b60
2020-04-21 15:36:10.000000 UTC,view,13800247,2053013551898951873,construction.tools.light,iddis,200.78,618866732,f085c724-6e59-4e26-8f64-8034fd3ae1df
2020-04-11 22:10:32.000000 UTC,view,13800250,2053013551898951873,construction.tools.light,rosa,73.62,581980038,52e055c4-f028-4efa-891e-2ddb762e0ea9
