install_time,event_time,event_name,gacha,buff,stage,tutorial,level,event_revenue_krw,region,country_code,state,city,postal_code,dma,operator,carrier,language,user_id
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:45:26.000000 UTC,stage_0002,,,2,,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-20 13:52:27.000000 UTC,stage_0004,,,4,,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:05:30.000000 UTC,tutorial_0001,,,,1,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:05:32.000000 UTC,tutorial_0002,,,,2,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:05:47.000000 UTC,tutorial_0003,,,,3,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:06:03.000000 UTC,tutorial_0004,,,,4,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:06:39.000000 UTC,tutorial_0005,,,,5,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:06:57.000000 UTC,tutorial_0006,,,,6,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:06:58.000000 UTC,tutorial_0007,,,,7,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:07:06.000000 UTC,tutorial_0008,,,,8,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2023-06-18 23:02:47.000000 UTC,2023-06-18 23:08:04.000000 UTC,tutorial_0010,,,,10,,,EU,FR,HDF,Noyon,60400,250060,SFR,F SFR,fran?ais,14530544
2022-08-04 19:02:43.000000 UTC,2023-06-04 23:56:17.000000 UTC,level_1960,,,,,1960,,EU,FR,HDF,Henin-Beaumont,62110,250062,F SFR,F SFR,fran?ais,15613440
2023-06-24 18:04:07.000000 UTC,2023-06-24 18:21:29.000000 UTC,level_0010,,,,,10,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-24 18:39:06.000000 UTC,level_0030,,,,,30,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-24 21:48:24.000000 UTC,level_0040,,,,,40,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-25 18:33:53.000000 UTC,level_0050,,,,,50,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-25 18:51:13.000000 UTC,level_0060,,,,,60,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-24 18:09:08.000000 UTC,tutorial_0001,,,,1,,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-24 18:09:44.000000 UTC,tutorial_0003,,,,3,,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-24 18:11:24.000000 UTC,tutorial_0005,,,,5,,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-24 18:04:07.000000 UTC,2023-06-24 18:14:47.000000 UTC,tutorial_0009,,,,9,,,EU,FR,HDF,Noyelles-Les-Vermelles,62980,250062,,,fran?ais,15420816
2023-06-16 07:24:19.000000 UTC,2023-06-16 07:33:32.000000 UTC,level_0010,,,,,10,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2023-06-16 07:24:19.000000 UTC,2023-06-16 07:47:42.000000 UTC,level_0030,,,,,30,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2023-06-16 07:24:19.000000 UTC,2023-06-16 16:06:45.000000 UTC,stage_0001,,,1,,,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2023-06-16 07:24:19.000000 UTC,2023-06-16 16:07:13.000000 UTC,stage_0002,,,2,,,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2023-06-16 07:24:19.000000 UTC,2023-06-16 16:08:18.000000 UTC,stage_0004,,,4,,,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2023-06-16 07:24:19.000000 UTC,2023-06-16 16:09:49.000000 UTC,stage_0007,,,7,,,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2023-06-16 07:24:19.000000 UTC,2023-06-16 16:10:57.000000 UTC,stage_0009,,,9,,,,EU,FR,ARA,Dorat,63300,250063,Free,Free,fran?ais,49134037
2022-08-04 16:12:27.000000 UTC,2023-07-03 10:29:10.000000 UTC,level_0300,,,,,300,,EU,FR,OCC,Saint-Laurent-De-La-Salanque,66250,250066,Free,Free,fran?ais,3985937
2023-06-05 04:28:19.000000 UTC,2023-06-05 04:41:46.000000 UTC,shop,,,,,,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-06-05 04:28:19.000000 UTC,2023-06-05 05:00:07.000000 UTC,level_0020,,,,,20,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-06-05 04:28:19.000000 UTC,2023-06-05 04:54:36.000000 UTC,stage_0001,,,1,,,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-06-05 04:28:19.000000 UTC,2023-06-05 04:55:11.000000 UTC,stage_0002,,,2,,,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-06-05 04:28:19.000000 UTC,2023-06-05 04:36:22.000000 UTC,tutorial_0002,,,,2,,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-06-05 04:28:19.000000 UTC,2023-06-05 04:37:41.000000 UTC,tutorial_0004,,,,4,,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-06-05 04:28:19.000000 UTC,2023-06-05 04:38:55.000000 UTC,tutorial_0008,,,,8,,,EU,FR,GES,Strasbourg,67100,250067,Orange F,Orange F,fran?ais,29303016
2023-07-25 03:11:04.000000 UTC,2023-07-25 03:40:43.000000 UTC,shop,,,,,,,EU,FR,GES,Strasbourg,67000,250067,SFR,F SFR,fran?ais,46818249
2023-07-25 03:11:04.000000 UTC,2023-07-25 03:39:54.000000 UTC,shop,,,,,,,EU,FR,GES,Strasbourg,67000,250067,SFR,F SFR,fran?ais,46818249
2023-07-25 03:11:04.000000 UTC,2023-07-25 03:39:13.000000 UTC,shop,,,,,,,EU,FR,GES,Strasbourg,67000,250067,SFR,F SFR,fran?ais,46818249
2023-07-25 03:11:04.000000 UTC,2023-07-25 03:33:52.000000 UTC,tutorial_0001,,,,1,,,EU,FR,GES,Strasbourg,67000,250067,SFR,F SFR,fran?ais,46818249
2023-07-25 03:11:04.000000 UTC,2023-07-25 03:37:27.000000 UTC,tutorial_0002,,,,2,,,EU,FR,GES,Strasbourg,67000,250067,SFR,F SFR,fran?ais,46818249
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:18:14.000000 UTC,level_0020,,,,,20,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:19:44.000000 UTC,stage_0001,,,1,,,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:01:40.000000 UTC,tutorial_0001,,,,1,,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:01:51.000000 UTC,tutorial_0002,,,,2,,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:02:21.000000 UTC,tutorial_0003,,,,3,,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:02:32.000000 UTC,tutorial_0004,,,,4,,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-15 00:59:26.000000 UTC,2023-06-15 01:04:30.000000 UTC,tutorial_0006,,,,6,,,EU,FR,GES,Colmar,68000,250068,,,Deutsch,59824863
2023-06-14 17:58:14.000000 UTC,2023-06-14 20:49:08.000000 UTC,tutorial_0004,,,,4,,,EU,FR,BFC,Hurigny,71870,250071,,,fran?ais,62900225
2023-06-14 17:58:14.000000 UTC,2023-06-14 20:49:21.000000 UTC,tutorial_0005,,,,5,,,EU,FR,BFC,Hurigny,71870,250071,,,fran?ais,62900225
2023-06-14 17:58:14.000000 UTC,2023-06-14 20:49:48.000000 UTC,tutorial_0007,,,,7,,,EU,FR,BFC,Hurigny,71870,250071,,,fran?ais,62900225
2023-06-14 17:58:14.000000 UTC,2023-06-14 20:50:10.000000 UTC,tutorial_0009,,,,9,,,EU,FR,BFC,Hurigny,71870,250071,,,fran?ais,62900225
2023-06-20 01:26:15.000000 UTC,2023-06-20 01:32:58.000000 UTC,tutorial_0001,,,,1,,,EU,FR,IDF,Paris,75001,250075,RighTel,rightel,?????,42342878
2023-06-20 01:26:15.000000 UTC,2023-06-20 01:34:15.000000 UTC,tutorial_0004,,,,4,,,EU,FR,IDF,Paris,75001,250075,RighTel,rightel,?????,42342878
2023-06-20 01:26:15.000000 UTC,2023-06-20 01:34:58.000000 UTC,tutorial_0005,,,,5,,,EU,FR,IDF,Paris,75001,250075,RighTel,rightel,?????,42342878
2023-06-20 01:26:15.000000 UTC,2023-06-20 01:35:03.000000 UTC,tutorial_0006,,,,6,,,EU,FR,IDF,Paris,75001,250075,RighTel,rightel,?????,42342878
2023-06-20 01:26:15.000000 UTC,2023-06-20 01:35:07.000000 UTC,tutorial_0007,,,,7,,,EU,FR,IDF,Paris,75001,250075,RighTel,rightel,?????,42342878
2023-07-07 12:33:23.000000 UTC,2023-07-10 19:25:41.000000 UTC,shop,,,,,,,EU,FR,IDF,Paris,75004,250075,Mobifone,,�ѱ��î,28764852
2023-07-07 12:33:23.000000 UTC,2023-07-10 19:24:54.000000 UTC,shop,,,,,,,EU,FR,IDF,Paris,75004,250075,Mobifone,,�ѱ��î,28764852
2023-07-07 12:33:23.000000 UTC,2023-07-10 19:23:27.000000 UTC,level_0020,,,,,20,,EU,FR,IDF,Paris,75004,250075,Mobifone,,�ѱ��î,28764852
2023-06-03 10:54:01.000000 UTC,2023-06-03 10:59:05.000000 UTC,tutorial_0003,,,,3,,,EU,FR,HDF,Amiens,80000,250080,Bouygues Telecom,Bouygues Telecom,fran?ais,80498679
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:56:55.000000 UTC,gacha,Weapon,,,,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:50:37.000000 UTC,gacha,Weapon,,,,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:42:28.000000 UTC,tutorial_0001,,,,1,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:46:21.000000 UTC,tutorial_0005,,,,5,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:46:23.000000 UTC,tutorial_0006,,,,6,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:48:59.000000 UTC,tutorial_0008,,,,8,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2023-07-11 17:37:56.000000 UTC,2023-07-11 17:57:05.000000 UTC,tutorial_0010,,,,10,,,EU,FR,NAQ,Limoges,87000,250087,,F SFR,fran?ais,97441530
2022-08-09 04:41:12.000000 UTC,2023-06-11 04:07:47.000000 UTC,level_0110,,,,,110,,EU,FR,IDF,Aubervilliers,93300,250093,Bouygues Telecom,Bouygtel,fran?ais,76494048
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:20:51.000000 UTC,level_0010,,,,,10,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:30:10.000000 UTC,stage_0003,,,3,,,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:14:02.000000 UTC,tutorial_0002,,,,2,,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:14:41.000000 UTC,tutorial_0003,,,,3,,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:15:35.000000 UTC,tutorial_0005,,,,5,,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:16:25.000000 UTC,tutorial_0008,,,,8,,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-07-01 23:09:44.000000 UTC,2023-07-01 23:16:55.000000 UTC,tutorial_0010,,,,10,,,EU,FR,IDF,Villeneuve-Saint-Georges,94190,250094,Free,Free,fran?ais,77103012
2023-04-06 01:16:22.000000 UTC,2023-06-17 20:50:39.000000 UTC,shop,,,,,,,EU,DE,HH,Hamburg,22149,276001,1&1,1&1,Deutsch,23924327
2023-04-06 01:16:22.000000 UTC,2023-06-17 20:43:26.000000 UTC,tutorial_0004,,,,4,,,EU,DE,HH,Hamburg,22149,276001,1&1,1&1,Deutsch,23924327
2023-04-06 01:16:22.000000 UTC,2023-06-17 20:46:22.000000 UTC,tutorial_0005,,,,5,,,EU,DE,HH,Hamburg,22149,276001,1&1,1&1,Deutsch,23924327
2023-04-06 01:16:22.000000 UTC,2023-06-17 20:46:51.000000 UTC,tutorial_0007,,,,7,,,EU,DE,HH,Hamburg,22149,276001,1&1,1&1,Deutsch,23924327
2023-04-06 01:16:22.000000 UTC,2023-06-17 20:48:09.000000 UTC,tutorial_0008,,,,8,,,EU,DE,HH,Hamburg,22149,276001,1&1,1&1,Deutsch,23924327
2023-04-06 01:16:22.000000 UTC,2023-06-17 20:51:03.000000 UTC,tutorial_0009,,,,9,,,EU,DE,HH,Hamburg,22149,276001,1&1,1&1,Deutsch,23924327
2023-04-26 04:03:15.000000 UTC,2023-06-11 01:04:12.000000 UTC,tutorial_0001,,,,1,,,EU,DE,HB,Bremen,28309,276001,Vodafone,vodafone.de,rom?n?,9895806
2023-06-07 00:44:25.000000 UTC,2023-06-07 00:54:48.000000 UTC,level_0010,,,,,10,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 01:04:02.000000 UTC,level_0020,,,,,20,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 01:20:30.000000 UTC,level_0040,,,,,40,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 01:50:05.000000 UTC,level_0060,,,,,60,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 23:32:43.000000 UTC,stage_0001,,,1,,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 23:35:36.000000 UTC,stage_0006,,,6,,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 23:51:22.000000 UTC,stage_0010,,,10,,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 23:52:00.000000 UTC,stage_0011,,,11,,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 23:52:32.000000 UTC,stage_0012,,,12,,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 00:49:33.000000 UTC,tutorial_0002,,,,2,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 00:49:42.000000 UTC,tutorial_0003,,,,3,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 00:49:47.000000 UTC,tutorial_0004,,,,4,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-07 00:44:25.000000 UTC,2023-06-07 00:50:11.000000 UTC,tutorial_0008,,,,8,,,EU,DE,SH,Quickborn,25451,276001,T-Mobile Deutschland GmbH,T-Mobile,Deutsch,52094380
2023-06-14 00:06:16.000000 UTC,2023-06-14 01:40:09.000000 UTC,buff,,Attack_up,,,,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:26:06.000000 UTC,level_0010,,,,,10,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:47:56.000000 UTC,level_0030,,,,,30,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:53:46.000000 UTC,level_0040,,,,,40,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 01:18:47.000000 UTC,level_0050,,,,,50,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 01:22:49.000000 UTC,level_0060,,,,,60,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:13:05.000000 UTC,tutorial_0001,,,,1,,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:13:34.000000 UTC,tutorial_0002,,,,2,,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:13:35.000000 UTC,tutorial_0003,,,,3,,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-06-14 00:06:16.000000 UTC,2023-06-14 00:20:54.000000 UTC,tutorial_0007,,,,7,,,EU,DE,NI,Buchholz In Der Nordheide,21244,276001,1&1,1&1,Deutsch,2294902
2023-07-10 00:47:28.000000 UTC,2023-07-10 00:56:53.000000 UTC,tutorial_0001,,,,1,,,EU,DE,SH,Reinbek,21465,276001,,,Deutsch,97710234
2023-07-10 00:47:28.000000 UTC,2023-07-10 00:58:33.000000 UTC,tutorial_0002,,,,2,,,EU,DE,SH,Reinbek,21465,276001,,,Deutsch,97710234
2023-07-10 21:05:14.000000 UTC,2023-07-10 21:07:24.000000 UTC,tutorial_0003,,,,3,,,EU,DE,SH,Reinbek,21465,276001,,,Deutsch,40893821
2022-05-06 04:33:21.000000 UTC,2023-06-14 22:24:51.000000 UTC,level_1980,,,,,1980,,EU,DE,NW,Marl,45772,276002,Telekom.de,Telekom.de,Deutsch,99164652
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:41:15.000000 UTC,level_0010,,,,,10,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-06 00:34:49.000000 UTC,level_0050,,,,,50,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-06 00:52:11.000000 UTC,level_0060,,,,,60,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-06 03:50:23.000000 UTC,level_0070,,,,,70,,EU,DE,NW,Oberhausen,46045,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 19:19:00.000000 UTC,level_0110,,,,,110,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 19:58:46.000000 UTC,level_0120,,,,,120,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 21:14:38.000000 UTC,level_0130,,,,,130,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-06 01:23:29.000000 UTC,stage_0002,,,2,,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 18:24:40.000000 UTC,stage_0006,,,6,,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 18:25:33.000000 UTC,stage_0008,,,8,,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 18:26:28.000000 UTC,stage_0010,,,10,,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-07 18:35:01.000000 UTC,stage_0012,,,12,,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:35:35.000000 UTC,tutorial_0001,,,,1,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:36:04.000000 UTC,tutorial_0003,,,,3,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:36:36.000000 UTC,tutorial_0005,,,,5,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:36:46.000000 UTC,tutorial_0007,,,,7,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:37:06.000000 UTC,tutorial_0008,,,,8,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:37:27.000000 UTC,tutorial_0009,,,,9,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-05 23:28:19.000000 UTC,2023-06-05 23:37:43.000000 UTC,tutorial_0010,,,,10,,,EU,DE,NW,Mulheim An Der Ruhr,45481,276002,MEDIONmobile,MEDIONmobile,Deutsch,21578669
2023-06-21 17:29:20.000000 UTC,2023-06-21 17:31:54.000000 UTC,tutorial_0001,,,,1,,,EU,DE,NW,Herscheid,58849,276002,o2 - de,o2 - de+,Deutsch,40368178
2023-06-21 17:29:20.000000 UTC,2023-06-21 17:31:59.000000 UTC,tutorial_0002,,,,2,,,EU,DE,NW,Herscheid,58849,276002,o2 - de,o2 - de+,Deutsch,40368178
2023-06-21 17:29:20.000000 UTC,2023-06-21 17:32:23.000000 UTC,tutorial_0003,,,,3,,,EU,DE,NW,Herscheid,58849,276002,o2 - de,o2 - de+,Deutsch,40368178
2023-06-21 17:29:20.000000 UTC,2023-06-21 17:32:37.000000 UTC,tutorial_0005,,,,5,,,EU,DE,NW,Herscheid,58849,276002,o2 - de,o2 - de+,Deutsch,40368178
2023-06-21 17:29:20.000000 UTC,2023-06-21 17:33:16.000000 UTC,tutorial_0008,,,,8,,,EU,DE,NW,Herscheid,58849,276002,o2 - de,o2 - de+,Deutsch,40368178
2023-06-21 17:29:20.000000 UTC,2023-06-21 17:33:31.000000 UTC,tutorial_0009,,,,9,,,EU,DE,NW,Herscheid,58849,276002,o2 - de,o2 - de+,Deutsch,40368178
2023-06-25 17:36:29.000000 UTC,2023-06-25 17:41:16.000000 UTC,shop,,,,,,,EU,DE,NW,Olsberg,59939,276002,,,Deutsch,3955010
2023-06-25 17:36:29.000000 UTC,2023-06-25 17:41:30.000000 UTC,tutorial_0001,,,,1,,,EU,DE,NW,Olsberg,59939,276002,,,Deutsch,3955010
2023-06-25 17:36:29.000000 UTC,2023-06-25 17:41:35.000000 UTC,tutorial_0002,,,,2,,,EU,DE,NW,Olsberg,59939,276002,,,Deutsch,3955010
2023-06-25 17:36:29.000000 UTC,2023-06-25 17:42:50.000000 UTC,tutorial_0003,,,,3,,,EU,DE,NW,Olsberg,59939,276002,,,Deutsch,3955010
2023-06-25 17:36:29.000000 UTC,2023-06-25 17:43:24.000000 UTC,tutorial_0008,,,,8,,,EU,DE,NW,Olsberg,59939,276002,,,Deutsch,3955010
2023-06-25 17:36:29.000000 UTC,2023-06-25 17:44:08.000000 UTC,tutorial_0010,,,,10,,,EU,DE,NW,Olsberg,59939,276002,,,Deutsch,3955010
2023-07-04 21:31:24.000000 UTC,2023-07-04 21:39:43.000000 UTC,level_0010,,,,,10,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
2023-07-04 21:31:24.000000 UTC,2023-07-04 21:46:32.000000 UTC,level_0020,,,,,20,,EU,DE,RP,Andernach,56626,276003,o2,o2 - de+,Deutsch,67777778
